,country,Code_x,year,mortality,increase_mort,Code_y,smoke_prev,increse_smoke,CO,CO_mean,uplift_CO,O3,O3_mean,uplift_O3,PM,PM_mean,uplift_PM,Family,Freedom,Generosity,Region,Happiness Score,Economy (GDP per Capita),Health (Life Expectancy),Trust (Government Corruption),Dystopia Residual
782,Tajikistan,TJK,2017,53.35,-0.259999999999998,,,,0.181338109,0.17755513875,0.0029850359999999965,0.0553534736224172,0.05486304756240565,0.0018401003845854996,2.43043e-08,2.428405e-08,1.0931999999999995e-09,1.27146327495575,0.471566706895828,0.248997643589973,,5.04099988937378,0.524713635444641,0.529235124588013,0.146377146244049,1.84904932975769
783,Tajikistan,TJK,2018,50.35,-3.0,,,,0.174967869,0.17755513875,-0.006370239999999999,0.0562226987954905,0.05486304756240565,0.0008692251730733,2.65887e-08,2.428405e-08,2.284400000000001e-09,,0.292,0.187,,5.199,0.474,0.598,0.034,
784,Tanzania,TZA,2015,32.7,,TZA,11.600000381469728,,0.170314631,0.16045408225,,0.0427860077166519,0.04273907021872085,,1.55426e-08,1.4600175000000001e-08,,1.00268,0.32878,0.34377,Sub-Saharan Africa,3.781,0.2852,0.38215,0.05747,1.38079
785,Tanzania,TZA,2016,32.26,-0.44000000000000483,,,,0.165450512,0.16045408225,-0.004864119,0.0433853727304276,0.04273907021872085,0.0005993650137757003,1.55138e-08,1.4600175000000001e-08,-2.8799999999998908e-11,0.77623,0.3176,0.31472,Sub-Saharan Africa,3.666,0.47155,0.357,0.05099,1.37769
786,Tanzania,TZA,2017,31.95,-0.3099999999999987,,,,0.148726023,0.16045408225,-0.01672448899999998,0.0420484705077969,0.04273907021872085,-0.0013369022226306995,1.31271e-08,1.4600175000000001e-08,-2.386700000000002e-09,1.04198980331421,0.390017777681351,0.354256361722946,,3.34899997711182,0.511135876178741,0.364509284496307,0.0660351067781448,0.621130466461182
787,Tanzania,TZA,2018,31.72,-0.23000000000000043,TZA,9.199999809265137,-2.4000005722045916,0.157325163,0.16045408225,0.008599139999999977,0.042736429920007,0.04273907021872085,0.0006879594122101013,1.42172e-08,1.4600175000000001e-08,1.0901000000000006e-09,,0.481,0.27,,3.303,0.455,0.381,0.097,
788,Thailand,THA,2015,25.69,,THA,24.100000381469727,,0.34917941,0.33395971175,,0.0507289451027916,0.05161727567305115,,4.02406e-08,4.004795e-08,,1.26504,0.55664,0.5763,Southeastern Asia,6.455,0.9669,0.7385,0.03187,2.31945
789,Thailand,THA,2016,25.43,-0.26000000000000156,,,,0.344000247,0.33395971175,-0.005179163000000042,0.0512899600380364,0.05161727567305115,0.0005610149352448038,4.20513e-08,4.004795e-08,1.8106999999999991e-09,1.04477,0.49553,0.58696,Southeastern Asia,6.474,1.0893,0.64915,0.02833,2.5796
790,Thailand,THA,2017,25.23,-0.1999999999999993,,,,0.315402603,0.33395971175,-0.028597643999999978,0.051746290074192,0.05161727567305115,0.0004563300361555972,3.73987e-08,4.004795e-08,-4.6526e-09,1.42579245567322,0.580200731754303,0.572123110294342,,6.42399978637695,1.12786877155304,0.647239029407501,0.0316127352416515,2.03950834274292
791,Thailand,THA,2018,25.1,-0.129999999999999,THA,22.5,-1.6000003814697266,0.327256587,0.33395971175,0.011853983999999984,0.0527039074771846,0.05161727567305115,0.0009576174029925985,4.05012e-08,4.004795e-08,3.1024999999999975e-09,,0.637,0.364,,6.072,1.016,0.707,0.029,
792,Timor,TLS,2015,76.86,,TLS,42.5,,,,,,,,,,,,,,,,,,,
793,Timor,TLS,2016,76.72,-0.14000000000000057,,,,,,,,,,,,,,,,,,,,,
794,Timor,TLS,2017,77.11,0.39000000000000057,,,,,,,,,,,,,,,,,,,,,
795,Timor,TLS,2018,77.5,0.39000000000000057,TLS,39.79999923706055,-2.700000762939453,,,,,,,,,,,,,,,,,,
796,Togo,TGO,2015,45.77,,TGO,8.199999809265137,,0.258284077,0.257855006,,0.0490604948088521,0.04907922701421652,,5.26483e-08,4.72511e-08,,0.13995,0.36453,0.16681,Sub-Saharan Africa,2.839,0.20868,0.28443,0.10731,1.56726
797,Togo,TGO,2016,45.17,-0.6000000000000014,,,,0.25985943,0.257855006,0.0015753530000000016,0.047839571859491,0.04907922701421652,-0.001220922949361103,4.77133e-08,4.72511e-08,-4.9349999999999975e-09,0.0,0.34678,0.17517,Sub-Saharan Africa,3.303,0.28123,0.24811,0.11587,2.1354
798,Togo,TGO,2017,44.76,-0.4100000000000037,,,,0.263682966,0.257855006,0.0038235360000000163,0.0496578794886138,0.04907922701421652,0.0018183076291228006,4.57966e-08,4.72511e-08,-1.9167000000000002e-09,0.431882530450821,0.38042613863945,0.196896150708199,,3.49499988555908,0.305444717407227,0.247105568647385,0.0956650152802467,1.83722925186157
799,Togo,TGO,2018,43.91,-0.8500000000000014,TGO,7.099999904632568,-1.0999999046325684,0.249593551,0.257855006,-0.014089415000000022,0.0497589618999092,0.04907922701421652,0.00010108241129540285,4.28462e-08,4.72511e-08,-2.9503999999999984e-09,,0.434,0.158,,3.999,0.259,0.253,0.101,
800,Tokelau,TKL,2015,68.47,,,,,,,,,,,,,,,,,,,,,,
801,Tokelau,TKL,2016,67.19,-1.2800000000000011,,,,,,,,,,,,,,,,,,,,,
802,Tokelau,TKL,2017,65.94,-1.25,,,,,,,,,,,,,,,,,,,,,
803,Tokelau,TKL,2018,64.66,-1.2800000000000011,,,,,,,,,,,,,,,,,,,,,
804,Tonga,TON,2015,57.89,,TON,31.600000381469727,,0.05060631,0.05069214875,,0.0499643051961375,0.049861257485458,,5.88332e-09,6.1792674999999995e-09,,,,,,,,,,
805,Tonga,TON,2016,57.12,-0.7700000000000031,,,,0.049613079,0.05069214875,-0.0009932310000000041,0.0477634628277461,0.049861257485458,-0.002200842368391402,6.37899e-09,6.1792674999999995e-09,4.956699999999998e-10,,,,,,,,,
806,Tonga,TON,2017,56.44,-0.6799999999999997,,,,0.051790477,0.05069214875,0.002177398000000004,0.0504582447788755,0.049861257485458,0.0026947819511293977,6.20331e-09,6.1792674999999995e-09,-1.7567999999999996e-10,,,,,,,,,
807,Tonga,TON,2018,55.66,-0.7800000000000011,TON,31.100000381469727,-0.5,0.050758729,0.05069214875,-0.001031747999999999,0.0512590171390729,0.049861257485458,0.0008007723601974048,6.25145e-09,6.1792674999999995e-09,4.814000000000062e-11,,,,,,,,,
808,Trinidad and Tobago,TTO,2015,15.49,,,,,0.088901142,0.08722712275,,0.0536595030609034,0.05461731297671388,,2.17676e-08,1.94654e-08,,1.18354,0.55884,0.31844,Latin America and Caribbean,6.168,1.21183,0.61483,0.0114,2.26882
809,Trinidad and Tobago,TTO,2016,15.74,0.25,,,,0.09196926,0.08722712275,0.0030681179999999947,0.0531549908797511,0.05461731297671388,-0.0005045121811523001,1.8171e-08,1.94654e-08,-3.5966000000000006e-09,0.98569,0.48453,0.31935,Latin America and Caribbean,6.168,1.32572,0.52608,0.01241,2.51394
810,Trinidad and Tobago,TTO,2017,15.71,-0.02999999999999936,,,,0.085428564,0.08722712275,-0.006540695999999999,0.0545095697147235,0.05461731297671388,0.0013545788349724058,1.92832e-08,1.94654e-08,1.1121999999999979e-09,1.3802285194397,0.518630743026733,0.325296461582184,,6.16800022125244,1.36135590076447,0.519983291625977,0.0089648161083459,2.05324745178223
811,Trinidad and Tobago,TTO,2018,15.65,-0.0600000000000005,,,,0.082609525,0.08722712275,-0.0028190389999999954,0.0571451882514775,0.05461731297671388,0.0026356185367539947,1.86398e-08,1.94654e-08,-6.433999999999997e-10,,,,,,,,,
812,Tunisia,TUN,2015,25.69,,TUN,26.600000381469727,,0.20520366,0.2019775475,,0.0591869658865796,0.06073282593509535,,2.57857e-08,2.7532625000000002e-08,,0.60429,0.26268,0.06431,Middle East and Northern Africa,4.739,0.88113,0.73793,0.06358,2.12466
813,Tunisia,TUN,2016,25.35,-0.33999999999999986,,,,0.208334695,0.2019775475,0.0031310349999999765,0.0587098461893772,0.06073282593509535,-0.000477119697202405,2.97826e-08,2.7532625000000002e-08,3.9969000000000005e-09,0.43165,0.23553,0.03936,Middle East and Northern Africa,5.045,0.97724,0.59577,0.0817,2.68413
814,Tunisia,TUN,2017,25.05,-0.3000000000000007,,,,0.199707393,0.2019775475,-0.008627301999999976,0.0623772800515679,0.06073282593509535,0.0036674338621907054,2.5902e-08,2.7532625000000002e-08,-3.880600000000002e-09,0.868351459503174,0.289680689573288,0.0496933571994305,,4.80499982833862,1.00726580619812,0.613212049007416,0.0867231488227844,1.89025115966797
815,Tunisia,TUN,2018,24.57,-0.4800000000000004,TUN,25.0,-1.6000003814697266,0.194664442,0.2019775475,-0.005042951000000018,0.0626572116128567,0.06073282593509535,0.0002799315612887973,2.86602e-08,2.7532625000000002e-08,2.7582000000000015e-09,,0.271,0.04,,4.592,0.9,0.69,0.063,
816,Turkey,TUR,2015,45.35,,TUR,31.100000381469727,,0.156376726,0.151461116,,0.0556010244422534,0.05631176945312525,,1.57451e-08,1.5612925e-08,,0.94632,0.22815,0.12253,Middle East and Northern Africa,5.332,1.06098,0.73172,0.15746,2.08528
817,Turkey,TUR,2016,44.44,-0.9100000000000037,,,,0.15254847,0.151461116,-0.003828256000000002,0.0560460126140175,0.05631176945312525,0.00044498817176410327,1.49141e-08,1.5612925e-08,-8.309999999999993e-10,0.87717,0.23889,0.04707,Middle East and Northern Africa,5.389,1.16492,0.64718,0.12348,2.29074
818,Turkey,TUR,2017,43.5,-0.9399999999999977,,,,0.150658339,0.151461116,-0.0018901309999999893,0.056589332034624,0.05631176945312525,0.0005433194206064945,1.55149e-08,1.5612925e-08,6.008000000000023e-10,1.33775317668915,0.300740599632263,0.0466930419206619,,5.5,1.19827437400818,0.637605607509613,0.0996715798974037,1.87927794456482
819,Turkey,TUR,2018,41.66,-1.8400000000000034,TUR,30.899999618530277,-0.20000076293944957,0.146260929,0.151461116,-0.0043974099999999905,0.0570107087216061,0.05631176945312525,0.00042137668698210423,1.62776e-08,1.5612925e-08,7.626999999999986e-10,,0.324,0.106,,5.483,1.148,0.686,0.109,
820,Turkmenistan,TKM,2015,12.53,,TKM,6.699999809265137,,0.138058936,0.13604579049999999,,0.0569091136873695,0.05709644673141085,,3.78781e-08,4.04254e-08,,1.22668,0.4761,0.16979,Central and Eastern Europe,5.548,0.95847,0.53886,0.30844,1.86984
821,Turkmenistan,TKM,2016,12.8,0.27000000000000135,,,,0.137712136,0.13604579049999999,-0.00034679999999998046,0.0558753033958956,0.05709644673141085,-0.0010338102914738967,3.80085e-08,4.04254e-08,1.3039999999999699e-10,1.03817,0.37408,0.22567,Central and Eastern Europe,5.658,1.08017,0.44006,0.28467,2.21489
822,Turkmenistan,TKM,2017,12.9,0.09999999999999964,,,,0.135554164,0.13604579049999999,-0.002157972000000008,0.0578382431603574,0.05709644673141085,0.0019629397644617963,4.04534e-08,4.04254e-08,2.444900000000001e-09,1.49314916133881,0.41827192902565,0.24992498755455,,5.82200002670288,1.13077676296234,0.437726080417633,0.259270340204239,1.83290982246399
823,Turkmenistan,TKM,2018,13.2,0.29999999999999893,TKM,5.800000190734863,-0.8999996185302734,0.132857926,0.13604579049999999,-0.0026962380000000175,0.0577631266820209,0.05709644673141085,-7.511647833649548e-05,4.53616e-08,4.04254e-08,4.908199999999998e-09,,0.417,0.199,,5.636,1.016,0.517,0.037,
824,Tuvalu,TUV,2015,93.4,,TUV,38.400001525878906,,,,,,,,,,,,,,,,,,,
825,Tuvalu,TUV,2016,91.81,-1.5900000000000034,,,,,,,,,,,,,,,,,,,,,
826,Tuvalu,TUV,2017,90.41,-1.4000000000000057,,,,,,,,,,,,,,,,,,,,,
827,Tuvalu,TUV,2018,88.93,-1.4799999999999898,TUV,36.0,-2.4000015258789062,,,,,,,,,,,,,,,,,,
828,Uganda,UGA,2015,46.43,,UGA,10.899999618530272,,0.371167023,0.3625953285,,0.0472267848406025,0.04715061087146712,,3.73686e-08,3.7278100000000003e-08,,1.13299,0.45727,0.29066,Sub-Saharan Africa,3.931,0.21102,0.33861,0.07267,1.42766
829,Uganda,UGA,2016,45.73,-0.7000000000000028,,,,0.365757362,0.3625953285,-0.00540966100000001,0.0484452605953258,0.04715061087146712,0.0012184757547233013,3.88676e-08,3.7278100000000003e-08,1.498999999999999e-09,0.90981,0.43653,0.27102,Sub-Saharan Africa,3.739,0.34719,0.19625,0.06442,1.51416
830,Uganda,UGA,2017,44.72,-1.009999999999998,,,,0.348035936,0.3625953285,-0.017721425999999985,0.045544236959134,0.04715061087146712,-0.0029010236361917963,3.56907e-08,3.7278100000000003e-08,-3.176899999999997e-09,1.12982773780823,0.443185955286026,0.325766056776047,,4.08099985122681,0.381430715322495,0.217632606625557,0.057069718837738,1.526362657547
831,Uganda,UGA,2018,44.5,-0.21999999999999886,UGA,8.899999618530273,-1.9999999999999982,0.365420993,0.3625953285,0.017385057000000037,0.0473861610908062,0.04715061087146712,0.0018419241316721957,3.71855e-08,3.7278100000000003e-08,1.494799999999997e-09,,0.45,0.259,,4.161,0.322,0.237,0.061,
832,Ukraine,UKR,2015,15.23,,UKR,28.399999618530277,,0.151924356,0.14521810275000002,,0.0523267536875657,0.052181921039530475,,1.07303e-08,1.04327e-08,,1.20278,0.25123,0.15275,Central and Eastern Europe,4.681,0.79907,0.6739,0.02961,1.5714
833,Ukraine,UKR,2016,14.61,-0.620000000000001,,,,0.146878893,0.14521810275000002,-0.005045463,0.050462204663534,0.052181921039530475,-0.0018645490240317003,1.04347e-08,1.04327e-08,-2.955999999999997e-10,1.01413,0.12859,0.20363,Central and Eastern Europe,4.324,0.87287,0.58628,0.01829,1.50066
834,Ukraine,UKR,2017,15.0,0.39000000000000057,,,,0.141520944,0.14521810275000002,-0.005357949000000001,0.0531680713639426,0.052181921039530475,0.0027058667004086004,1.03743e-08,1.04327e-08,-6.040000000000033e-11,1.39453756809235,0.122974775731564,0.270061463117599,,4.09600019454956,0.89465194940567,0.575903952121735,0.0230294708162546,0.814382314682007
835,Ukraine,UKR,2018,15.71,0.7100000000000009,UKR,26.200000762939453,-2.199998855590824,0.140548218,0.14521810275000002,-0.0009727260000000071,0.0527706544430796,0.052181921039530475,-0.00039741692086300157,1.01915e-08,1.04327e-08,-1.8279999999999982e-10,,0.163,0.187,,4.103,0.793,0.609,0.011,
836,United Arab Emirates,ARE,2015,49.74,,,,,0.251273682,0.269592506,,0.0689845033527824,0.0741491741498512,,7.5605e-08,7.285735e-08,,1.12575,0.64157,0.26428,Middle East and Northern Africa,6.901,1.42727,0.80925,0.38583,2.24743
837,United Arab Emirates,ARE,2016,48.72,-1.0200000000000031,,,,0.262964538,0.269592506,0.011690856000000027,0.0701239191980265,0.0741491741498512,0.0011394158452441017,7.07821e-08,7.285735e-08,-4.8228999999999975e-09,0.87114,0.56215,0.26591,Middle East and Northern Africa,6.573,1.57352,0.72993,0.35561,2.21507
838,United Arab Emirates,ARE,2017,47.7,-1.019999999999996,,,,0.284356258,0.269592506,0.021391719999999947,0.0783952226869749,0.0741491741498512,0.00827130348894839,7.29872e-08,7.285735e-08,2.2051000000000043e-09,1.26641023159027,0.60834527015686,0.3609419465065,,6.64799976348877,1.62634336948395,0.726798236370087,0.324489563703537,1.734703540802
839,United Arab Emirates,ARE,2018,46.56,-1.1400000000000006,,,,0.279775546,0.269592506,-0.004580711999999987,0.079093051361621,0.0741491741498512,0.0006978286746461004,7.20551e-08,7.285735e-08,-9.321000000000034e-10,,0.284,0.186,,6.774,2.096,0.67,,
840,United Kingdom,GBR,2015,36.94,,GBR,19.299999237060547,,0.147180989,0.144673479,,0.0389369228079185,0.03874164882626392,,1.16956e-08,1.08458125e-08,,1.28548,0.59625,0.51912,Western Europe,6.867,1.26637,0.90943,0.32067,1.96994
841,United Kingdom,GBR,2016,36.71,-0.22999999999999687,,,,0.151659198,0.144673479,0.004478208999999983,0.0358374394503254,0.03874164882626392,-0.003099483357593101,1.14236e-08,1.08458125e-08,-2.7199999999999906e-10,1.08672,0.50036,0.50156,Western Europe,6.725,1.40283,0.80991,0.27399,2.14999
842,United Kingdom,GBR,2017,36.4,-0.3100000000000023,,,,0.14206495,0.144673479,-0.009594248,0.0397391302265741,0.03874164882626392,0.0039016907762486966,1.02769e-08,1.08458125e-08,-1.1467000000000006e-09,1.49646008014679,0.508190035820007,0.492774158716202,,6.71400022506714,1.44163393974304,0.805335938930511,0.265428066253662,1.70414352416992
843,United Kingdom,GBR,2018,36.69,0.28999999999999915,GBR,16.100000381469727,-3.1999988555908203,0.137788779,0.144673479,-0.004276170999999995,0.0404531028202377,0.03874164882626392,0.0007139725936636046,9.98715e-09,1.08458125e-08,-2.8974999999999934e-10,,0.464,0.262,,7.19,1.244,0.888,0.082,
844,United States,USA,2015,38.06,,USA,25.299999237060547,,,,,,,,,,,1.24711,0.54604,0.40105,North America,7.119,1.39451,0.86179,0.1589,2.51011
845,United States,USA,2016,38.01,-0.05000000000000426,,,,,,,,,,,,,1.04782,0.48163,0.41077,North America,7.104,1.50796,0.779,0.14868,2.72782
846,United States,USA,2017,37.32,-0.6899999999999977,,,,,,,,,,,,,1.41992056369781,0.505740523338318,0.392578780651093,,6.99300003051758,1.54625928401947,0.77428662776947,0.135638788342476,2.2181134223938
847,United States,USA,2018,37.57,0.25,USA,23.399999618530277,-1.8999996185302699,,,,,,,,,,,0.547,0.291,,6.886,1.398,0.819,0.133,
848,United States Virgin Islands,VIR,2015,18.34,,,,,,,,,,,,,,,,,,,,,,
849,United States Virgin Islands,VIR,2016,18.02,-0.3200000000000003,,,,,,,,,,,,,,,,,,,,,
850,United States Virgin Islands,VIR,2017,17.94,-0.0799999999999983,,,,,,,,,,,,,,,,,,,,,
851,United States Virgin Islands,VIR,2018,17.8,-0.14000000000000057,,,,,,,,,,,,,,,,,,,,,
852,Uruguay,URY,2015,36.65,,URY,24.299999237060547,,0.090709938,0.08805430625,,0.0448401002230016,0.04656631440525265,,7.05557e-09,7.051135e-09,,1.2089,0.60362,0.2324,Latin America and Caribbean,6.485,1.06166,0.8116,0.24558,2.32142
853,Uruguay,URY,2016,36.52,-0.12999999999999545,,,,0.085514501,0.08805430625,-0.005195436999999997,0.0454286367813919,0.04656631440525265,0.0005885365583902999,7.25715e-09,7.051135e-09,2.0158000000000004e-10,1.03143,0.54388,0.18056,Latin America and Caribbean,6.545,1.18157,0.72183,0.21394,2.67139
854,Uruguay,URY,2017,36.19,-0.3300000000000054,,,,0.090300641,0.08805430625,0.004786139999999994,0.0484545941371973,0.04656631440525265,0.0030259573558054018,7.09975e-09,7.051135e-09,-1.574000000000003e-10,1.41222786903381,0.57939225435257,0.175096929073334,,6.4539999961853,1.21755969524384,0.719216823577881,0.178061872720718,2.17240953445435
855,Uruguay,URY,2018,35.84,-0.3499999999999943,URY,22.0,-2.299999237060547,0.085692145,0.08805430625,-0.004608496000000004,0.0475419264794198,0.04656631440525265,-0.0009126676577774981,6.79207e-09,7.051135e-09,-3.076799999999999e-10,,0.625,0.13,,6.379,1.093,0.771,0.155,
856,Uzbekistan,UZB,2015,30.32,,UZB,19.100000381469727,,0.167280378,0.1670695735,,0.0518708911629738,0.05273316380680443,,2.81473e-08,2.9145525e-08,,1.34043,0.65821,0.22837,Central and Eastern Europe,6.003,0.63244,0.59772,0.30826,2.23741
857,Uzbekistan,UZB,2016,29.83,-0.490000000000002,,,,0.166614893,0.1670695735,-0.0006654850000000212,0.0509889147548092,0.05273316380680443,-0.0008819764081646059,2.82795e-08,2.9145525e-08,1.3219999999999836e-10,1.1681,0.60848,0.34326,Central and Eastern Europe,5.987,0.73591,0.50163,0.28333,2.34638
858,Uzbekistan,UZB,2017,29.96,0.13000000000000256,,,,0.169656612,0.1670695735,0.003041719000000026,0.0541417733593252,0.05273316380680443,0.003152858604516001,2.92903e-08,2.9145525e-08,1.0108000000000007e-09,1.54896914958954,0.658248662948608,0.415983647108078,,5.97100019454956,0.786441087722778,0.498272627592087,0.246528223156929,1.81691360473633
859,Uzbekistan,UZB,2018,29.66,-0.3000000000000007,UZB,17.799999237060547,-1.3000011444091797,0.164726411,0.1670695735,-0.004930201000000023,0.0539310759501095,0.05273316380680443,-0.0002106974092156988,3.0865e-08,2.9145525e-08,1.5746999999999995e-09,,0.724,0.328,,6.096,0.719,0.605,0.259,
860,Vanuatu,VUT,2015,126.77,,VUT,19.399999618530277,,0.061911194,0.0592173585,,0.0481731608863466,0.048669984102529,,8.52151e-09,8.1650775e-09,,,,,,,,,,
861,Vanuatu,VUT,2016,125.37,-1.3999999999999915,,,,0.062039847,0.0592173585,0.0001286529999999994,0.0464694887612776,0.048669984102529,-0.0017036721250690001,8.0905e-09,8.1650775e-09,-4.310099999999989e-10,,,,,,,,,
862,Vanuatu,VUT,2017,123.93,-1.4399999999999977,,,,0.056788053,0.0592173585,-0.005251794000000004,0.0497812412287882,0.048669984102529,0.003311752467510601,7.86278e-09,8.1650775e-09,-2.2772000000000053e-10,,,,,,,,,
863,Vanuatu,VUT,2018,122.58,-1.3500000000000085,VUT,18.200000762939453,-1.1999988555908239,0.05613034,0.0592173585,-0.0006577129999999973,0.0502560455337036,0.048669984102529,0.00047480430491540077,8.18552e-09,8.1650775e-09,3.227400000000005e-10,,,,,,,,,
864,Venezuela,VEN,2015,23.6,,,,,0.133147698,0.139946723,,0.0490754316599266,0.04909065562739243,,2.21921e-08,2.13576e-08,,1.25596,0.42908,0.05841,Latin America and Caribbean,6.81,1.04424,0.72052,0.11069,3.19131
865,Venezuela,VEN,2016,24.01,0.41000000000000014,,,,0.147864302,0.139946723,0.014716603999999994,0.0472085052001838,0.04909065562739243,-0.0018669264597428042,2.21516e-08,2.13576e-08,-4.04999999999996e-11,1.03302,0.19847,0.0425,Latin America and Caribbean,6.084,1.13367,0.61904,0.08304,2.97468
866,Venezuela,VEN,2017,24.31,0.29999999999999716,,,,0.143085302,0.139946723,-0.0047790000000000055,0.0487673397176623,0.04909065562739243,0.0015588345174784995,2.11227e-08,2.13576e-08,-1.0289e-09,1.43133759498596,0.153997123241425,0.0650196298956871,,5.25,1.12843120098114,0.617144227027893,0.0644911229610443,1.78946375846863
867,Venezuela,VEN,2018,24.65,0.33999999999999986,,,,0.13568959,0.139946723,-0.007395711999999999,0.051311345931797,0.04909065562739243,0.0025440062141347045,1.9964e-08,2.13576e-08,-1.158700000000001e-09,,0.133,0.056,,4.806,0.996,0.657,0.052,
868,Vietnam,VNM,2015,50.2,,VNM,26.0,,,,,,,,,,,0.91226,0.59444,0.1686,Southeastern Asia,5.36,0.63216,0.74676,0.10441,2.20173
